92740, 14799, 9686.93831, 25.657050581
93346, 17896, 9686.93831, 30.958184695
93954, 17972, 9686.93831, 31.336109282
94564, 14324, 9686.93831, 25.009175645
95176, 15179, 9686.93831, 26.677554308
95790, 16566, 9686.93831, 28.577012491
96406, 13925, 9686.93831, 24.045131666
97024, 14628, 9686.93831, 25.41694882
97644, 15863, 9686.93831, 27.645205494
98266, 14210, 9686.93831, 24.377371999
98890, 14039, 9686.93831, 24.577489814
99516, 14704, 9686.93831, 25.357491758
100144, 12899, 9686.93831, 22.605918142
100774, 15844, 9686.93831, 27.106921642
101406, 16623, 9686.93831, 28.716645712
102040, 20765, 9686.93831, 36.844678453
102676, 10828, 9686.93831, 18.550694593
103314, 14704, 9686.93831, 25.478080946
103954, 11455, 9686.93831, 19.735858599
104596, 12367, 9686.93831, 21.217759648
105240, 17649, 9686.93831, 30.755607514
105886, 11493, 9686.93831, 19.950209797
106534, 12937, 9686.93831, 22.541129439
107184, 18010, 9686.93831, 30.251100145
107836, 16376, 9686.93831, 29.019761003
108490, 14932, 9686.93831, 25.825893973
109146, 17364, 9686.93831, 29.841486838
109804, 14552, 9688.149175, 25.217209363
110464, 17516, 9686.93831, 30.629483962
111126, 16851, 9686.93831, 29.163718213
111790, 13697, 9692.177918, 23.670204589
112456, 15122, 9687.519614, 26.062670313
113124, 13640, 9686.93831, 23.475214994
113794, 14077, 9686.93831, 24.277866028
114466, 17478, 9686.93831, 30.161225988
115140, 13811, 9686.93831, 23.910174509
115816, 18143, 9686.93831, 31.48433748
116494, 13165, 9686.93831, 22.800321505
117174, 17573, 9686.93831, 30.286492163
117856, 19720, 9686.93831, 34.329969759
118540, 18295, 9686.93831, 31.620105707
119226, 17440, 9686.93831, 30.273417655
119914, 12120, 9686.93831, 21.043270737
120604, 12918, 9686.93831, 22.291128344
121296, 15426, 9686.93831, 26.849150809
121990, 13450, 9686.93831, 23.327463563
122686, 13754, 9686.93831, 23.505132381
123384, 17497, 9686.93831, 29.419855429
124084, 18504, 9686.93831, 32.429292992
124786, 12291, 9686.93831, 20.970035413
125490, 12709, 9689.42504, 21.988057485
126196, 12804, 9686.93831, 22.111267746
126904, 13260, 9686.93831, 22.895938871
127614, 18048, 9686.93831, 31.034929619
128326, 16300, 9686.93831, 28.111685841
129040, 14419, 9686.93831, 24.71471452
